Frame,RMSD,RoG,SaSa,RMSF
1073,6.447039,4.76081094952199,873.165,4.2847033
1074,6.423831,4.75965884076473,882.1468,4.284501
1075,6.4087205,4.75870588176277,883.9731,4.284268
1076,6.418844,4.75891969555334,883.06537,4.285457
1077,6.390907,4.75877550695967,886.4972,4.285377
1078,6.40443,4.75642431819074,893.6591,4.2841554
1079,6.4147754,4.76044231754863,891.5999,4.2840366
1080,6.4013505,4.76577329181926,890.23895,4.2840266
1081,6.4268336,4.75964219980739,887.355,4.2848325
1082,6.43228,4.76093207161961,875.5435,4.2849584
1083,6.422471,4.75835575401389,879.0778,4.284465
1084,6.4125075,4.75780080835994,877.8943,4.2842016
1085,6.441497,4.76337276182781,885.2486,4.284557
1086,6.4532537,4.75681205971296,874.1791,4.284025
1087,6.424315,4.76125816599861,877.5082,4.2842846
1088,6.44978,4.76314308968992,900.09265,4.284571
1089,6.4746833,4.76153848439168,888.0503,4.285352
1090,6.4700556,4.76185321982264,900.6666,4.285061
1091,6.4945583,4.76700881163495,910.1975,4.284428
1092,6.4602156,4.762654367094,893.8003,4.2872624
1093,6.47783,4.762083132192,883.38855,4.2845316
1094,6.449917,4.76211264388697,889.21265,4.2879663
1095,6.4671726,4.76526637382712,890.33026,4.286575
1096,6.4420195,4.762450514843,889.8332,4.285169
1097,6.443669,4.76296750621769,876.96423,4.285373
1098,6.443042,4.76218357024038,908.4927,4.285743
1099,6.444517,4.76334923087695,900.53546,4.2849264
1100,6.4451857,4.75918033498071,903.6063,4.2855825
1101,6.450119,4.76012043274514,888.34955,4.284852
1102,6.438579,4.76276712605589,894.0582,4.2845902
1103,6.4443893,4.75855057191773,899.8312,4.2848153
1104,6.4585986,4.76121294738164,901.331,4.283977
1105,6.447401,4.76326099998069,894.61194,4.284076
1106,6.443031,4.76327130156236,896.97577,4.284815
1107,6.43278,4.76166977450712,896.6164,4.28336
1108,6.413555,4.76179942325356,872.88446,4.284561
1109,6.464914,4.76369420829026,897.0702,4.2841215
1110,6.461051,4.76183736797636,876.4569,4.2842116
1111,6.4272513,4.76288322315603,895.3003,4.284047
1112,6.430676,4.76237602770369,894.23004,4.2846985
1113,6.427868,4.76291215050623,884.8638,4.28364
1114,6.4160924,4.7660317757205,888.06146,4.283898
1115,6.4256716,4.75899422257097,887.2876,4.2840953
1116,6.3865376,4.75984205838453,883.6581,4.2839293
1117,6.41698,4.76287007216385,890.9538,4.286072
1118,6.4076943,4.76084878872266,882.69,4.2847433
1119,6.410015,4.76400903570408,879.7924,4.284068
1120,6.417833,4.75839564512995,878.02985,4.2841787
1121,6.4318056,4.76269947608291,895.1432,4.285649
1122,6.424643,4.76443887084254,903.66327,4.28496
1123,6.4355893,4.76542778846602,891.1624,4.283271
1124,6.4298415,4.76048769906629,900.3771,4.2836747
1125,6.4543023,4.76336756166711,908.0372,4.28437
1126,6.439496,4.76342171454307,894.6076,4.2846484
1127,6.4209113,4.75947723882147,901.219,4.2834806
1128,6.455921,4.7642842405134,903.5048,4.2831516
1129,6.449167,4.7617023394747,903.8135,4.2832503
1130,6.4581447,4.76552963839432,903.3893,4.2838473
1131,6.465115,4.76052580403776,892.7806,4.2844105
1132,6.4374833,4.76555696906383,897.20245,4.2835865
1133,6.451547,4.76295243579622,891.2327,4.2832155
1134,6.42502,4.76469800737605,896.52246,4.283707
1135,6.4126368,4.76081780127117,909.9043,4.2843122
1136,6.4385643,4.76455893711558,905.6611,4.284641
1137,6.4213805,4.76399727151027,881.45215,4.284488
1138,6.4301167,4.7603796216143,892.136,4.284101
1139,6.432954,4.75931080475569,882.8972,4.283904
1140,6.463758,4.76006047126618,876.46985,4.28399
1141,6.4644136,4.76286378778187,884.60834,4.284116
1142,6.4684253,4.76141821867402,878.99744,4.2845445
1143,6.4848275,4.76196366597436,880.08093,4.2835407
1144,6.528759,4.7644789468375,891.3917,4.283217
1145,6.48725,4.76328050511356,877.09503,4.2826343
1146,6.4904733,4.75953036422161,878.0376,4.2828984
1147,6.4411693,4.76084893835399,880.18164,4.283302
1148,6.419198,4.7576647414956,875.7345,4.2839575
1149,6.4483957,4.76158872508861,889.9912,4.283734
1150,6.4311876,4.76116451834642,879.88965,4.2833734
1151,6.4520926,4.76131068481394,862.3899,4.282933
1152,6.458087,4.7588985953792,881.0698,4.283448
1153,6.453706,4.76126768413743,880.8315,4.2841945
1154,6.4587803,4.75870086542552,878.7329,4.282941
1155,6.4554586,4.76103422565786,881.28815,4.283731
1156,6.4403796,4.76001326251863,876.9255,4.2837796
1157,6.4310184,4.76096096608866,879.9253,4.2838254
1158,6.442818,4.76632797081192,885.16425,4.2850013
1159,6.4450455,4.76192971377806,886.87195,4.2833276
1160,6.450594,4.76373877491386,884.9045,4.2834196
1161,6.4646935,4.76175922870332,893.10394,4.2832265
1162,6.4229627,4.75788857914118,882.4283,4.283186
1163,6.416889,4.76054383755987,888.24255,4.2837396
1164,6.4069123,4.75941100422079,888.64777,4.2833786
1165,6.417255,4.76064719158953,896.31006,4.2838244
1166,6.4133368,4.76160049757791,900.2825,4.2835093
1167,6.4083757,4.76170053134624,889.9252,4.2830977
1168,6.4521666,4.76077905997369,881.9606,4.2845116
1169,6.426185,4.75931016539771,889.11725,4.2840047
1170,6.4200826,4.76407989425955,893.7109,4.2842345
1171,6.455853,4.76303227094364,898.72363,4.2835217
1172,6.4514394,4.75948733840583,879.6626,4.2840257
1173,6.441216,4.76033333730292,882.4889,4.283308
1174,6.4242473,4.76215513890174,895.40753,4.283039
1175,6.4235587,4.7619044871985,887.28906,4.2830977
1176,6.434161,4.75951665862496,871.7285,4.2830086
1177,6.4286823,4.76322317743804,886.2708,4.282947
1178,6.4344273,4.76073478964604,883.47723,4.2839737
1179,6.4318066,4.75859548744787,885.5775,4.28302
1180,6.409311,4.76174016347349,900.06555,4.2834897
1181,6.414471,4.76256353538797,898.7896,4.2838135
1182,6.4256573,4.76510252838548,898.8442,4.2834263
1183,6.4444666,4.76104971144429,878.3134,4.283396
1184,6.454353,4.76568073757618,902.2474,4.2827644
1185,6.427996,4.75749243205457,888.6878,4.283287
1186,6.4476776,4.76394499781128,907.5981,4.28276
1187,6.4238434,4.76228601649882,895.64325,4.283203
1188,6.4453287,4.76328640380391,887.27545,4.2832522
1189,6.445803,4.75838230854496,896.79083,4.2831697
1190,6.439873,4.76056531642484,893.25696,4.283826
1191,6.4195085,4.76172135627852,894.8854,4.2858105
1192,6.4251347,4.76277426468526,892.61646,4.28555
1193,6.445578,4.75929120633913,887.5336,4.282743
1194,6.434112,4.76122721229294,889.46967,4.2837396
1195,6.4608054,4.76119894365877,887.8903,4.283263
1196,6.3978763,4.75709713368106,894.1784,4.2839437
1197,6.4520955,4.76024687125472,897.1095,4.2834992
1198,6.4367843,4.75945886118367,884.1109,4.2831674
1199,6.4208307,4.76096305007633,880.64294,4.2834744
1200,6.3965416,4.76026620576396,882.1132,4.283785
1201,6.452188,4.76079514514902,869.50244,4.283545
1202,6.459161,4.7603839382552,872.60675,4.2839694
1203,6.467503,4.76436891634627,874.00684,4.2837563
1204,6.4273047,4.75972038286803,873.864,4.2832913
1205,6.4632325,4.76132330980661,891.76276,4.2831984
1206,6.4495783,4.76551799226416,886.5703,4.282807
1207,6.4532585,4.76400204904728,897.9977,4.2836814
1208,6.4437346,4.76392929261392,873.5237,4.2838874
1209,6.478225,4.76056610076561,874.7096,4.2830906
1210,6.4525185,4.76548238606835,883.02405,4.2827806
1211,6.441829,4.76164322649245,884.9636,4.2828145
1212,6.422635,4.76122444011679,889.1421,4.282912
1213,6.443844,4.75938922575102,879.3744,4.2825365
1214,6.440118,4.76429594177871,883.8308,4.2821555
1215,6.475015,4.76462059299307,895.7231,4.2825227
1216,6.4585547,4.76071668352413,883.13007,4.282474
1217,6.4968567,4.76183736346781,895.33453,4.28231
1218,6.4830613,4.76578724531522,889.50745,4.2826214
1219,6.451437,4.76034959091834,880.43604,4.2828555
1220,6.4726343,4.76279887281512,889.2563,4.282588
1221,6.4353986,4.76042102747953,882.3265,4.2829823
1222,6.4138207,4.76359447882381,884.66895,4.284085
1223,6.4398575,4.76185351916934,892.36456,4.283138
1224,6.4511952,4.76275488859404,880.3753,4.282418
1225,6.477533,4.76040503550253,870.9841,4.282931
1226,6.4437666,4.7653829835067,885.3176,4.2832623
1227,6.4550247,4.7615584073895,887.82117,4.2826996
1228,6.4729385,4.7636857654832,883.3214,4.283202
1229,6.4761353,4.76385934736357,893.5712,4.2827826
1230,6.475583,4.75758312430467,872.8225,4.2829776
1231,6.4648085,4.76161261144737,874.2534,4.282555
1232,6.4347095,4.7614398129535,881.87396,4.2825904
1233,6.4465313,4.7618074471981,883.89,4.2828903
1234,6.4592957,4.76404860674341,884.6692,4.28216
1235,6.4881,4.76276934109824,880.2494,4.2824864
1236,6.4425573,4.75768837021208,883.3559,4.2824726
1237,6.4582243,4.75869237870041,875.2422,4.2827387
1238,6.454883,4.75862077528563,883.57806,4.2829876
1239,6.4688053,4.75804786723553,880.444,4.283089
1240,6.466826,4.7586659335009,880.6135,4.282878
1241,6.444961,4.76208869678804,879.40436,4.2819934
1242,6.4630637,4.75961481295659,883.1908,4.2831163
1243,6.467601,4.76289010907562,883.61346,4.282871
1244,6.4749913,4.75966571205262,867.1863,4.2828984
1245,6.478663,4.76262020154142,883.4678,4.283149
1246,6.4702845,4.75786175443463,876.8222,4.283187
1247,6.4657307,4.76128336258876,875.79565,4.282918
1248,6.458065,4.75946932128678,869.87976,4.2832713
1249,6.4505057,4.75456250296189,870.8718,4.2828803
1250,6.472122,4.76053369478875,869.69385,4.282651
1251,6.455782,4.76439026145557,856.90326,4.282933
1252,6.4522886,4.75686714444964,868.6934,4.282407
1253,6.438145,4.75780001915645,867.09015,4.282159
1254,6.4354744,4.75946560363101,872.5325,4.2824755
1255,6.4336123,4.75985914652505,870.83734,4.2830157
1256,6.439306,4.76168120527687,872.52527,4.282606
1257,6.4505024,4.76249030088243,886.9349,4.282781
1258,6.467183,4.75900872632923,897.69116,4.2821198
1259,6.4664755,4.76307522021404,907.77625,4.282582
1260,6.4670424,4.76043500169486,885.46875,4.2832804
1261,6.4380155,4.76348176712345,889.15027,4.283677
1262,6.464164,4.75829689422995,878.58154,4.2827024
1263,6.418996,4.75913784558896,874.957,4.2825336
1264,6.428177,4.75680759640091,883.834,4.2825227
1265,6.467768,4.76419624890186,875.93494,4.2826343
1266,6.4847765,4.75949593055652,894.1407,4.282583
1267,6.475379,4.7647375404415,886.9019,4.2824063
1268,6.4585905,4.76039838831139,888.5279,4.2823997
1269,6.4628606,4.7598079872642,874.76294,4.2825017
1270,6.460366,4.76340023917189,890.5703,4.282705
1271,6.473648,4.76019747122443,894.1369,4.282675
1272,6.498619,4.76402171713318,881.8719,4.2826796
1273,6.474729,4.76077041400716,867.01733,4.282231
1274,6.4668465,4.7599055691844,882.304,4.282581
1275,6.468327,4.76163603727299,881.79584,4.282427
1276,6.453729,4.7592786647055,876.0217,4.2822256
1277,6.463298,4.76057588895412,891.689,4.2824535
1278,6.479904,4.75486086167781,881.3582,4.282435
1279,6.467044,4.76357941915084,894.2053,4.2824826
1280,6.4768357,4.76406190285129,901.51,4.28298
1281,6.463473,4.76083121627397,916.56396,4.2827334
1282,6.4153585,4.75944632554175,902.2656,4.2827435
1283,6.4836245,4.76237084085254,893.34503,4.2819476
1284,6.4666967,4.76153994267395,889.2024,4.2814584
1285,6.4777594,4.76426520681362,871.1035,4.283902
1286,6.4686747,4.75988269066851,875.658,4.282589
1287,6.456128,4.76093025468085,892.2868,4.282529
1288,6.453206,4.75613836996319,878.6912,4.282886
1289,6.479343,4.76079261524719,889.3991,4.282546
1290,6.4809437,4.76093724977854,890.3501,4.2830453
1291,6.471173,4.7660579172659,904.716,4.2824125
1292,6.5053844,4.76440207161864,896.35376,4.2838397
1293,6.465678,4.76128252375254,896.7926,4.2838154
1294,6.4796414,4.76207480682025,896.67664,4.283549
1295,6.4605465,4.76517097180477,905.4861,4.283472
1296,6.469014,4.76586736171802,903.9725,4.28347
1297,6.4669175,4.7613790376775,897.3591,4.2828674
1298,6.4646783,4.76080306199635,897.4279,4.2828693
1299,6.4706416,4.76420866551135,889.42346,4.2826858
1300,6.4578023,4.76122753213771,893.8898,4.282822
1301,6.461535,4.7656170485352,885.52954,4.282794
1302,6.4778504,4.76069808953195,891.27704,4.2833467
1303,6.452258,4.76080705114481,895.096,4.282542
1304,6.4784408,4.76417079817125,900.9706,4.2827344
1305,6.4786572,4.76160446717875,898.853,4.2827215
1306,6.483316,4.75933469972447,906.48895,4.2828517
1307,6.474578,4.75990624027239,907.45953,4.283538
1308,6.477433,4.76301661946239,904.82794,4.283478
1309,6.483027,4.76374855192623,907.9626,4.2841997
1310,6.461101,4.76036090939376,900.4346,4.2839804
1311,6.4623823,4.76372748401765,899.5076,4.284059
1312,6.470609,4.75885419626636,886.8551,4.2832785
1313,6.4832287,4.76110551945929,881.61707,4.283946
1314,6.4846516,4.76349620311709,875.82983,4.283307
1315,6.4781713,4.75943692441051,878.0803,4.283474
1316,6.4866285,4.76064707186038,887.1327,4.2832327
1317,6.4738474,4.761047576038,878.0283,4.283306
1318,6.4897156,4.75985782506442,882.51715,4.2826796
1319,6.472861,4.76089723812555,881.0508,4.2822475
1320,6.476578,4.76096171431385,885.09534,4.28267
1321,6.4729495,4.76199408943151,888.14526,4.282919
1322,6.4977665,4.76104406404837,883.0056,4.282559
1323,6.502001,4.76171979626556,891.82446,4.282282
1324,6.5003195,4.76264370009702,884.8655,4.2817774
1325,6.500263,4.75749327131003,879.9526,4.282378
1326,6.4898887,4.76271111324138,866.20087,4.2832212
1327,6.4785647,4.75964362689169,873.3036,4.2827525
1328,6.4866366,4.75889631609187,868.78357,4.282616
1329,6.4587936,4.76105926885533,867.4767,4.2852135
1330,6.472508,4.75806126316738,871.8872,4.2831182
1331,6.4879956,4.76450501850441,858.7156,4.282884
1332,6.4913154,4.76129708791031,859.3886,4.2837286
1333,6.507867,4.75678864144473,859.75397,4.2833576
1334,6.48454,4.76048395447495,868.80286,4.285381
1335,6.4894733,4.75742644904964,862.3389,4.2855277
1336,6.5064063,4.76063014790283,867.49066,4.2831073
1337,6.4889183,4.76250162624215,874.51715,4.2829885
1338,6.4728756,4.75866378014861,870.33905,4.2832465
1339,6.4665227,4.76249162985519,883.48334,4.2826486
1340,6.4741173,4.75933764072452,874.58093,4.2826176
1341,6.465625,4.76223212607361,875.96924,4.282347
1342,6.4558344,4.76042883225131,866.06866,4.283058
1343,6.446924,4.75841406431347,880.16254,4.282632
1344,6.460893,4.76700017734024,878.78436,4.2834435
1345,6.432026,4.7565391115222,880.4425,4.282554
1346,6.462917,4.75929801904621,868.9249,4.2830906
1347,6.4578776,4.7657588237811,879.2939,4.2829785
1348,6.4712014,4.76181857143249,877.9595,4.2832766
1349,6.491999,4.76130651199939,894.0257,4.2837667
1350,6.482308,4.7642683685186,899.502,4.283518
1351,6.466703,4.75569670502138,882.35864,4.2840075
1352,6.46673,4.75819392205866,890.74945,4.2839794
1353,6.44543,4.76140284555679,880.27075,4.2843547
1354,6.441469,4.75921796531039,879.0233,4.28314
1355,6.4887576,4.76514000412703,893.756,4.2846932
1356,6.478332,4.76349855156703,892.7323,4.284146
1357,6.4614725,4.76276155800537,897.83154,4.2831316
1358,6.481688,4.76515201102881,893.9811,4.284413
1359,6.4775567,4.76480584837778,890.17615,4.2841907
1360,6.5230026,4.7598254554188,884.9782,4.2846537
1361,6.514826,4.76497833157156,878.8181,4.284141
1362,6.4875226,4.76310372393787,895.53467,4.2838564
1363,6.4901476,4.76509355721461,888.1461,4.2834783
1364,6.453331,4.76105163919695,892.2585,4.2840095
1365,6.448175,4.76072887006752,878.1011,4.284912
1366,6.4772935,4.75886240973592,891.3599,4.2837224
1367,6.477964,4.76330153567334,882.7972,4.2847238
1368,6.4923697,4.76260081025043,893.1979,4.284688
1369,6.4633408,4.75986198990427,892.5278,4.284333
1370,6.4727864,4.76109023958763,881.166,4.2842913
1371,6.4633493,4.76001844942031,885.24554,4.2841363
1372,6.4461966,4.76083810574129,886.2838,4.2837944
1373,6.4535694,4.76309565080218,903.4774,4.285071
1374,6.463403,4.76196049036539,895.8352,4.284775
1375,6.4651012,4.76397824446643,900.46545,4.284788
1376,6.4810553,4.75943171728507,872.2976,4.2834067
1377,6.478227,4.75643539716799,890.9007,4.283718
1378,6.4591804,4.75868578635966,873.24524,4.2835636
1379,6.4536943,4.76125885054944,868.02747,4.283816
1380,6.4547396,4.7562813714713,874.6331,4.283713
1381,6.445978,4.75890784027035,881.2032,4.2847166
1382,6.4640455,4.75646518426088,865.1644,4.2834682
1383,6.4851065,4.76060329539249,875.2868,4.283792
1384,6.4738035,4.76185891617528,883.1333,4.284048
1385,6.4739227,4.75880591115554,861.2635,4.284703
1386,6.4906363,4.76312589504109,886.3405,4.2835293
1387,6.4587607,4.75903939711944,898.60535,4.283403
1388,6.4747605,4.76105431378189,891.4979,4.283346
1389,6.470798,4.76010663665417,892.3952,4.2837
1390,6.491449,4.75982669141841,890.99567,4.2838964
1391,6.4668336,4.76113312689064,901.14703,4.2844276
1392,6.4715896,4.76141738685284,897.578,4.28423
1393,6.4459257,4.76536318601671,903.7814,4.2832904
1394,6.5089035,4.76277854626545,895.5247,4.283599
1395,6.45836,4.76120655404446,894.97,4.28339
1396,6.4564204,4.75972771038793,905.6862,4.283645
1397,6.4808264,4.75947369126843,883.6527,4.2834406
1398,6.491457,4.76164751136265,889.21985,4.28451
1399,6.4864707,4.75805503048978,879.5509,4.2848034
1400,6.4759707,4.7597783653969,879.2759,4.2846417
1401,6.4880414,4.75883315011571,893.4449,4.2841682
1402,6.4733067,4.76103402521829,892.0506,4.2837324
1403,6.4873295,4.76313915560783,893.4672,4.2835526
1404,6.4599133,4.75897534445528,886.4887,4.2846456
1405,6.488446,4.7596268887199,890.0165,4.284108
1406,6.486357,4.76445222009061,895.1315,4.283143
1407,6.4743547,4.75983622935686,881.8811,4.2832403
1408,6.4757476,4.7634304004909,881.64374,4.2838187
1409,6.4634333,4.7617088537142,886.83575,4.2836003
1410,6.443228,4.76559779774548,889.93463,4.283059
1411,6.4563103,4.75886598509268,890.48395,4.283744
1412,6.4638343,4.76391143348475,881.53815,4.2837462
1413,6.436084,4.76017581071758,902.66376,4.2845387
1414,6.444274,4.7619513914902,873.37036,4.284832
1415,6.4354477,4.76084032782388,880.37805,4.284523
1416,6.3948703,4.75919956111525,873.3021,4.283772
1417,6.3900323,4.75943506458432,861.84357,4.283864
1418,6.432347,4.75935278788283,876.564,4.2839966
1419,6.4374595,4.76040134900386,881.13324,4.283337
1420,6.4807653,4.76152248666973,877.5814,4.283786
1421,6.480195,4.76083671654387,873.6225,4.2836485
1422,6.4645324,4.75918482445449,875.66296,4.283955
1423,6.4733453,4.76004427271857,874.86273,4.284005
1424,6.487045,4.76034213827536,877.9811,4.2842126
1425,6.494466,4.76152300484766,895.66486,4.283046
1426,6.4789863,4.75589591496352,878.75055,4.2840047
1427,6.4773564,4.75942981848181,885.55475,4.2836304
1428,6.4938583,4.76172406416887,886.66205,4.284511
1429,6.472621,4.76224233715362,885.54285,4.2835045
1430,6.4801555,4.76186693625006,872.2611,4.283989
1431,6.4741764,4.76166961543081,885.2438,4.284054
1432,6.468627,4.76062521424347,885.4243,4.2833977
1433,6.5015826,4.76143000341056,882.54156,4.2830834
1434,6.490324,4.76379699629112,886.8112,4.2829137
1435,6.492948,4.75880477006535,881.9134,4.284612
1436,6.471806,4.76126299698331,880.68713,4.284451
1437,6.496639,4.76292791604064,886.99634,4.2833824
1438,6.4583254,4.76290365134514,876.017,4.2843213
1439,6.4735823,4.76043752542414,883.52954,4.2839866
1440,6.439451,4.7623286887816,879.57513,4.283722
1441,6.4528,4.75605773883936,881.5442,4.2834783
1442,6.456482,4.75871235149012,886.6171,4.284186
1443,6.4630513,4.76188185713766,879.231,4.283476
1444,6.481611,4.75915943585721,879.44885,4.284484
1445,6.4355636,4.76065852258073,875.53357,4.2839537
1446,6.44168,4.75923513322133,879.504,4.285334
1447,6.4679546,4.76098134702307,868.90356,4.2841473
1448,6.443482,4.75843741179718,882.8341,4.2847905
1449,6.465099,4.76237019373427,877.10474,4.2842727
1450,6.46223,4.7608463318321,868.27325,4.285485
1451,6.460654,4.7603504023283,862.2986,4.2838945
1452,6.460932,4.75966578939136,863.5662,4.2840323
1453,6.454026,4.75993381291739,868.81354,4.28488
1454,6.47033,4.76075637304301,866.482,4.285002
1455,6.454093,4.76182009394898,872.09033,4.2853913
1456,6.471386,4.75861174148385,873.7204,4.286256
1457,6.465702,4.75893719661778,881.5154,4.285783
1458,6.4592643,4.76096179357722,875.0006,4.2848406
1459,6.4289937,4.76058640739267,871.44586,4.285072
1460,6.431739,4.75995338125281,885.59064,4.2850747
1461,6.4543033,4.75436818100413,871.6115,4.2860985
1462,6.4360805,4.75984012342149,889.57635,4.2851787
1463,6.4342237,4.76061252099193,868.7095,4.2837653
1464,6.4588056,4.76005202852755,870.3999,4.2850547
1465,6.484426,4.75825139216926,874.14923,4.283433
1466,6.494599,4.75840031096084,869.9655,4.284351
1467,6.4715953,4.75945202889743,878.0479,4.2842126
1468,6.465667,4.75537485936507,881.8839,4.28303
1469,6.4547105,4.75992338356386,889.1048,4.283274
1470,6.4622617,4.75956717646846,886.11285,4.284387
1471,6.482511,4.76086450251256,889.89746,4.2848816
1472,6.4897604,4.76068283571946,888.6626,4.2841115
1473,6.4979973,4.76555459839259,892.37634,4.2857714
1474,6.4733067,4.76274963767038,900.3303,4.283783
1475,6.464352,4.76279820753379,887.0071,4.2845526
1476,6.471944,4.76226081820805,907.0237,4.284595
1477,6.4719386,4.76373747261615,890.4447,4.2860236
1478,6.4622974,4.76132113463688,897.0552,4.2842984
1479,6.5083375,4.76157537117276,894.6991,4.2839403
1480,6.4896903,4.76106366064731,898.90845,4.2849903
1481,6.4814672,4.76144247496344,894.1399,4.285639
1482,6.4393387,4.75963505211299,875.38074,4.28604
1483,6.4652057,4.76056023928235,885.3829,4.284669
1484,6.4786167,4.76615697248736,890.7225,4.285018
1485,6.448431,4.75744737429443,890.97485,4.2831736
1486,6.4864483,4.76199702456546,867.74915,4.283739
1487,6.4809146,4.75963832807369,871.31213,4.2836485
1488,6.4904714,4.75811901837,876.35785,4.284082
1489,6.4752812,4.76128061177131,887.5313,4.2851233
1490,6.5075803,4.76108786586435,878.5526,4.2842965
1491,6.5143547,4.76039042540343,871.51105,4.285227
1492,6.508805,4.76115735950277,877.94257,4.285936
1493,6.510632,4.7572004047711,860.23914,4.284103
1494,6.50241,4.76318530820201,879.89874,4.284232
1495,6.5070033,4.76010562437038,876.99097,4.2845945
1496,6.522809,4.75927516466495,870.5573,4.285496
1497,6.500793,4.75745251349753,877.3575,4.2856035
1498,6.50297,4.76108763626866,890.2076,4.2840743
1499,6.49962,4.7618618637008,883.9307,4.2845616
1500,6.485787,4.76460016595306,879.55554,4.2842975
1501,6.472757,4.76416590147355,888.816,4.2842793
1502,6.4853644,4.76066854716868,879.4593,4.2855296
1503,6.464078,4.76112860997951,871.41016,4.285214
1504,6.493164,4.75589262694952,874.7779,4.284761
1505,6.491252,4.76048195892647,874.169,4.284287
1506,6.4646926,4.75901432188177,891.80035,4.28525
1507,6.474694,4.7599885896179,890.01044,4.2846775
1508,6.471574,4.75937437206573,890.61237,4.283736
1509,6.4696274,4.7575662976418,871.308,4.284347
1510,6.439674,4.75648150194396,870.6256,4.285863
1511,6.437873,4.75767521719916,871.0611,4.2866673
1512,6.48667,4.76373118810417,866.1236,4.286809
1513,6.447373,4.75421299844954,866.65356,4.287455
1514,6.461722,4.75811730387803,879.25073,4.2884293
1515,6.4597464,4.75774900267894,878.24774,4.2874293
1516,6.4732947,4.75705184186336,864.5317,4.284502
1517,6.480053,4.76045856014172,861.9539,4.2892
1518,6.4490104,4.75814160499023,866.0516,4.2849174
1519,6.4311867,4.75605216311635,854.4031,4.286761
1520,6.4536676,4.75862123651024,853.8864,4.286036
1521,6.442888,4.75751785018972,845.5817,4.286359
1522,6.460999,4.76060052094847,869.2586,4.2856994
1523,6.442118,4.76076767401846,885.6632,4.2866263
1524,6.4510336,4.76103094114597,894.13544,4.286358
1525,6.4515133,4.76039903445433,871.3977,4.2857704
1526,6.4702997,4.75951836835155,886.7312,4.2867455
1527,6.483164,4.75632529345789,883.59467,4.288941
1528,6.471522,4.76188507832364,883.33417,4.28875
1529,6.4484925,4.7614413320241,884.2329,4.2880077
1530,6.4908834,4.75954765890047,895.868,4.286747
1531,6.5152583,4.76238129675077,899.9624,4.2843847
1532,6.473334,4.76316024807861,892.04584,4.284989
1533,6.4557323,4.75727299943495,884.4713,4.284607
1534,6.481096,4.7627891519873,869.17773,4.286884
1535,6.4663396,4.76615178286115,859.01605,4.2850504
1536,6.4662943,4.75815552100667,865.9231,4.2875576
1537,6.4573555,4.75914926775263,874.38513,4.287623
1538,6.466672,4.76300527263875,883.23206,4.286322
1539,6.4721646,4.75861016776228,883.7708,4.286266
1540,6.4764886,4.76248027844246,886.0733,4.288388
1541,6.447917,4.75887291755927,886.92834,4.2854896
1542,6.4628115,4.76203902656986,899.76886,4.284327
1543,6.471083,4.76033284014576,885.887,4.2844586
1544,6.47084,4.7668517451432,882.0225,4.285408
1545,6.4449816,4.75754612632576,860.79333,4.2860794
1546,6.4664907,4.75984266848316,871.00745,4.2890325
1547,6.4585757,4.75903607030915,862.3604,4.2859726
1548,6.443552,4.7576623460583,851.56934,4.283421
1549,6.434735,4.75658982691515,863.4182,4.2866735
1550,6.453011,4.76037401249465,878.85547,4.2830944
1551,6.4495196,4.75701880941014,867.3535,4.2861996
1552,6.4469366,4.75752682099404,874.2992,4.2882457
1553,6.4420743,4.75939360059741,867.84686,4.2886567
1554,6.4483995,4.75851771469364,872.7078,4.2896776
1555,6.447442,4.75980071309262,877.19653,4.2871966
1556,6.466436,4.75670742196781,881.06555,4.287617
1557,6.45741,4.75995075963753,873.10864,4.2854104
1558,6.4521737,4.76145634792766,876.98785,4.284228
1559,6.446682,4.75657612826045,862.7542,4.28532
1560,6.4627466,4.75685579369541,864.7453,4.2856836
1561,6.472811,4.76166629382585,867.18066,4.285705
1562,6.4616838,4.76272804129109,868.7959,4.2862425
1563,6.4371147,4.75619921519785,858.7048,4.285891
1564,6.4561033,4.75951151506629,878.36835,4.2849793
1565,6.4438396,4.75382196377919,862.0119,4.285402
1566,6.44511,4.75899007870537,867.49225,4.2857366
1567,6.4423957,4.75997311288462,868.4465,4.287158
1568,6.462097,4.76356528444922,868.60956,4.2857842
1569,6.4510713,4.75619538104443,866.4125,4.28736
1570,6.4687333,4.76235244429509,866.9016,4.2857227
1571,6.4405932,4.75630628796566,869.3983,4.2851286
1572,6.4717536,4.75950158999112,879.0215,4.2851615
1573,6.472178,4.76092568224176,881.92645,4.2856874
1574,6.4833655,4.75958360347601,868.2443,4.2883706
1575,6.4832783,4.7573254956241,859.7723,4.286436
1576,6.466529,4.7587810042064,864.8311,4.286178
1577,6.454366,4.75601500314262,879.8064,4.285295
1578,6.4954486,4.75815933437059,873.4154,4.284792
1579,6.442672,4.75855498418884,874.19135,4.2856684
1580,6.453251,4.75856680209373,868.45654,4.285841
1581,6.467279,4.75987195785958,869.3393,4.284695
1582,6.444213,4.7598550154524,851.68176,4.287023
1583,6.4635606,4.75717738088729,864.77765,4.2847943
1584,6.442697,4.75958764251697,859.34906,4.2843614
1585,6.457018,4.7617314207523,869.66003,4.285512
1586,6.4716735,4.75783067654167,865.91583,4.2856936
1587,6.4673843,4.75677606737392,872.1488,4.285943
1588,6.4658203,4.75979442320256,870.87415,4.2868357
1589,6.498815,4.75856587220366,877,4.2888417
